beat_index,sample,time_s,symbol,hr_bpm
1831,450899,1252.4972222222223,N,83.07692307692308
1832,451104,1253.0666666666666,V,105.3658536585366
1833,451389,1253.8583333333333,N,75.78947368421053
1834,451577,1254.3805555555555,V,114.89361702127658
1835,451885,1255.236111111111,N,70.12987012987013
1836,452076,1255.7666666666667,V,113.08900523560209
1837,452383,1256.6194444444445,N,70.35830618892508
1838,452578,1257.161111111111,V,110.76923076923077
1839,452891,1258.0305555555556,N,69.00958466453675
1840,453097,1258.6027777777779,V,104.85436893203884
1841,453379,1259.3861111111112,N,76.59574468085107
1842,453545,1259.8472222222222,V,130.12048192771084
1843,453826,1260.6277777777777,N,76.86832740213524
1844,454032,1261.2,V,104.85436893203884
1845,454300,1261.9444444444443,N,80.59701492537313
1846,454510,1262.5277777777778,V,102.85714285714285
1847,454877,1263.5472222222222,N,58.855585831062676
1848,455064,1264.0666666666666,V,115.50802139037432
1849,455366,1264.9055555555556,N,71.52317880794702
1850,455547,1265.4083333333333,V,119.33701657458563
1851,455867,1266.2972222222222,N,67.5
1852,456072,1266.8666666666666,V,105.3658536585366
1853,456405,1267.7916666666667,N,64.86486486486486
1854,456605,1268.3472222222222,V,108.0
1855,456925,1269.236111111111,N,67.5
1856,457129,1269.8027777777777,V,105.88235294117648
1857,457424,1270.6222222222223,N,73.22033898305085
1858,457616,1271.1555555555556,V,112.5
1859,457935,1272.0416666666667,N,67.7115987460815
1860,458125,1272.5694444444443,V,113.68421052631578
1861,458406,1273.35,N,76.86832740213524
1862,458605,1273.9027777777778,V,108.54271356783919
1863,458994,1274.9833333333333,N,55.52699228791774
1864,459210,1275.5833333333333,V,100.0
1865,459548,1276.5222222222221,N,63.905325443786985
1866,459722,1277.0055555555555,V,124.13793103448276
1867,459990,1277.75,N,80.59701492537313
1868,460188,1278.3,V,109.09090909090908
1869,460342,1278.7277777777779,V,140.25974025974025
1870,460793,1279.9805555555556,N,47.893569844789354
1871,461003,1280.5638888888889,V,102.85714285714285
1872,461357,1281.5472222222222,N,61.016949152542374
1873,461623,1282.286111111111,N,81.203007518797
1874,461878,1282.9944444444445,N,84.70588235294117
1875,462148,1283.7444444444445,N,80.0
1876,462392,1284.4222222222222,N,88.52459016393442
1877,462593,1284.9805555555556,V,107.46268656716417
1878,462881,1285.7805555555556,N,75.0
1879,463090,1286.361111111111,V,103.34928229665071
1880,463396,1287.2111111111112,N,70.58823529411765
1881,463603,1287.786111111111,V,104.34782608695653
1882,463797,1288.325,V,111.34020618556701
1883,464136,1289.2666666666667,N,63.716814159292035
1884,464323,1289.786111111111,V,115.50802139037432
1885,464588,1290.5222222222221,N,81.50943396226414
1886,464784,1291.0666666666666,V,110.20408163265307
1887,465100,1291.9444444444443,N,68.35443037974683
1888,465312,1292.5333333333333,V,101.88679245283019
1889,465628,1293.411111111111,N,68.35443037974683
1890,465816,1293.9333333333334,V,114.89361702127658
1891,466080,1294.6666666666667,N,81.81818181818183
1892,466278,1295.2166666666667,V,109.09090909090908
1893,466532,1295.9222222222222,N,85.03937007874015
1894,466727,1296.463888888889,V,110.76923076923077
1895,467029,1297.3027777777777,N,71.52317880794702
1896,467229,1297.8583333333333,V,108.0
1897,467528,1298.6888888888889,N,72.24080267558529
1898,467724,1299.2333333333333,V,110.20408163265307
1899,468020,1300.0555555555557,N,72.97297297297298
1900,468230,1300.638888888889,V,102.85714285714285
1901,468516,1301.4333333333334,N,75.52447552447553
1902,468708,1301.9666666666667,V,112.5
1903,468970,1302.6944444444443,N,82.44274809160305
1904,469162,1303.2277777777779,V,112.5
1905,469452,1304.0333333333333,N,74.48275862068965
1906,469678,1304.661111111111,V,95.57522123893806
1907,470008,1305.5777777777778,N,65.45454545454545
1908,470201,1306.1138888888888,V,111.91709844559585
1909,470485,1306.9027777777778,N,76.05633802816902
1910,470660,1307.388888888889,V,123.42857142857143
1911,470924,1308.1222222222223,N,81.81818181818183
1912,471133,1308.7027777777778,V,103.34928229665071
1913,471456,1309.6,N,66.87306501547987
1914,471678,1310.2166666666667,V,97.29729729729729
1915,471974,1311.0388888888888,N,72.97297297297298
1916,472164,1311.5666666666666,V,113.68421052631578
1917,472454,1312.3722222222223,N,74.48275862068965
1918,472649,1312.9138888888888,V,110.76923076923077
1919,472930,1313.6944444444443,N,76.86832740213524
1920,473125,1314.236111111111,V,110.76923076923077
1921,473411,1315.0305555555556,N,75.52447552447553
1922,473604,1315.5666666666666,V,111.91709844559585
1923,473906,1316.4055555555556,N,71.52317880794702
1924,474128,1317.0222222222221,V,97.29729729729729
1925,474420,1317.8333333333333,N,73.97260273972603
1926,474625,1318.4027777777778,V,105.3658536585366
1927,474934,1319.2611111111112,N,69.90291262135922
1928,475110,1319.75,V,122.72727272727273
1929,475434,1320.65,N,66.66666666666667
1930,475707,1321.4083333333333,N,79.12087912087912
1931,475987,1322.1861111111111,N,77.14285714285714
1932,476276,1322.9888888888888,N,74.74048442906575
1933,476540,1323.7222222222222,N,81.81818181818183
1934,476741,1324.2805555555556,A,107.46268656716417
1935,477005,1325.013888888889,N,81.81818181818183
1936,477245,1325.6805555555557,V,90.0
1937,477549,1326.525,N,71.05263157894737
1938,477757,1327.1027777777779,V,103.84615384615385
1939,478068,1327.9666666666667,N,69.45337620578778
1940,478273,1328.536111111111,V,105.3658536585366
1941,478555,1329.3194444444443,N,76.59574468085107
1942,478764,1329.9,V,103.34928229665071
1943,479117,1330.8805555555555,N,61.18980169971672
1944,479305,1331.4027777777778,V,114.89361702127658
1945,479612,1332.2555555555555,N,70.35830618892508
1946,479803,1332.786111111111,V,113.08900523560209
1947,479987,1333.2972222222222,V,117.3913043478261
1948,480410,1334.4722222222222,N,51.06382978723404
1949,480641,1335.1138888888888,V,93.5064935064935
1950,480985,1336.0694444444443,N,62.7906976744186
1951,481204,1336.6777777777777,V,98.63013698630138
1952,481475,1337.4305555555557,N,79.70479704797049
1953,481655,1337.9305555555557,V,120.0
1954,481975,1338.8194444444443,N,67.5
1955,482191,1339.4194444444445,V,100.0
1956,482484,1340.2333333333333,N,73.72013651877133
1957,482699,1340.8305555555555,V,100.46511627906978
1958,483086,1341.9055555555556,N,55.81395348837209
1959,483288,1342.4666666666667,V,106.93069306930693
1960,483631,1343.4194444444445,N,62.97376093294461
1961,483830,1343.9722222222222,V,108.54271356783919
1962,484111,1344.7527777777777,N,76.86832740213524
1963,484300,1345.2777777777778,V,114.28571428571428
1964,484605,1346.125,N,70.81967213114754
1965,484823,1346.7305555555556,V,99.08256880733946
1966,485147,1347.6305555555555,N,66.66666666666667
1967,485347,1348.1861111111111,V,108.0
1968,485627,1348.963888888889,N,77.14285714285714
1969,485800,1349.4444444444443,V,124.85549132947976
1970,486098,1350.2722222222221,N,72.48322147651007
1971,486302,1350.838888888889,V,105.88235294117648
1972,486628,1351.7444444444445,N,66.25766871165644
1973,486844,1352.3444444444444,V,100.0
1974,487122,1353.1166666666666,N,77.6978417266187
1975,487316,1353.6555555555556,V,111.34020618556701
1976,487629,1354.525,N,69.00958466453675
1977,487817,1355.0472222222222,V,114.89361702127658
1978,488120,1355.888888888889,N,71.2871287128713
1979,488363,1356.5638888888889,N,88.88888888888889
1980,488580,1357.1666666666667,A,99.53917050691244
1981,488844,1357.9,N,81.81818181818183
1982,489100,1358.611111111111,N,84.375
1983,489379,1359.3861111111112,N,77.41935483870968
1984,489639,1360.1083333333333,N,83.07692307692308
1985,489891,1360.8083333333334,N,85.71428571428572
1986,490078,1361.3277777777778,V,115.50802139037432
1987,490335,1362.0416666666667,N,84.04669260700389
1988,490551,1362.6416666666667,V,100.0
1989,490842,1363.45,N,74.22680412371133
1990,491051,1364.0305555555556,V,103.34928229665071
1991,491363,1364.8972222222221,N,69.23076923076923
1992,491562,1365.45,V,108.54271356783919
1993,491875,1366.3194444444443,N,69.00958466453675
1994,492060,1366.8333333333333,V,116.75675675675677
1995,492381,1367.725,N,67.28971962616822
1996,492579,1368.275,V,109.09090909090908
1997,492872,1369.088888888889,N,73.72013651877133
1998,493060,1369.611111111111,V,114.89361702127658
1999,493363,1370.4527777777778,N,71.2871287128713
2000,493573,1371.036111111111,V,102.85714285714285
2001,493848,1371.8,N,78.54545454545455
2002,494046,1372.35,V,109.09090909090908
2003,494346,1373.1833333333334,N,72.0
2004,494528,1373.6888888888889,V,118.68131868131869
2005,494777,1374.3805555555555,N,86.74698795180723
2006,494964,1374.9,V,115.50802139037432
2007,495285,1375.7916666666667,N,67.28971962616822
2008,495505,1376.4027777777778,V,98.18181818181817
2009,495813,1377.2583333333334,N,70.12987012987013
2010,496007,1377.7972222222222,V,111.34020618556701
2011,496274,1378.5388888888888,N,80.89887640449437
2012,496456,1379.0444444444445,V,118.68131868131869
2013,496723,1379.786111111111,N,80.89887640449437
2014,496926,1380.35,V,106.4039408866995
2015,497219,1381.1638888888888,N,73.72013651877133
2016,497424,1381.7333333333333,V,105.3658536585366
2017,497738,1382.6055555555556,N,68.78980891719745
2018,497940,1383.1666666666667,V,106.93069306930693
2019,498086,1383.5722222222223,V,147.94520547945206
2020,498473,1384.6472222222221,N,55.81395348837209
2021,498660,1385.1666666666667,V,115.50802139037432
2022,498950,1385.9722222222222,N,74.48275862068965
2023,499131,1386.475,V,119.33701657458563
2024,499399,1387.2194444444444,N,80.59701492537313
2025,499604,1387.7888888888888,V,105.3658536585366
2026,499920,1388.6666666666667,N,68.35443037974683
2027,500137,1389.2694444444444,V,99.53917050691244
2028,500445,1390.125,N,70.12987012987013
2029,500629,1390.6361111111112,V,117.3913043478261
2030,500903,1391.3972222222221,N,78.83211678832117
2031,501086,1391.9055555555556,V,118.03278688524591
2032,501343,1392.6194444444445,N,84.04669260700389
2033,501570,1393.25,V,95.15418502202644
2034,501931,1394.2527777777777,N,59.83379501385041
2035,502143,1394.8416666666667,V,101.88679245283019
2036,502433,1395.6472222222221,N,74.48275862068965
2037,502634,1396.2055555555555,V,107.46268656716417
2038,502890,1396.9166666666667,N,84.375
2039,503086,1397.4611111111112,V,110.20408163265307
2040,503383,1398.286111111111,N,72.72727272727273
2041,503575,1398.8194444444443,V,112.5
2042,503880,1399.6666666666667,N,70.81967213114754
2043,504073,1400.2027777777778,V,111.91709844559585
2044,504374,1401.0388888888888,N,71.76079734219269
2045,504603,1401.675,V,94.3231441048035
2046,504901,1402.5027777777777,N,72.48322147651007
2047,505096,1403.0444444444445,V,110.76923076923077
2048,505334,1403.7055555555555,N,90.75630252100841
2049,505520,1404.2222222222222,V,116.1290322580645
2050,505824,1405.0666666666666,N,71.05263157894737
2051,506025,1405.625,V,107.46268656716417
2052,506351,1406.5305555555556,N,66.25766871165644
2053,506580,1407.1666666666667,V,94.3231441048035
2054,506855,1407.9305555555557,N,78.54545454545455
2055,507040,1408.4444444444443,V,116.75675675675677
2056,507306,1409.1833333333334,N,81.203007518797
2057,507505,1409.736111111111,V,108.54271356783919
2058,507685,1410.236111111111,V,120.0
2059,508040,1411.2222222222222,N,60.84507042253521
2060,508239,1411.775,V,108.54271356783919
2061,508535,1412.5972222222222,N,72.97297297297298
2062,508749,1413.1916666666666,V,100.93457943925233
2063,509009,1413.9138888888888,N,83.07692307692308
2064,509199,1414.4416666666666,V,113.68421052631578
2065,509493,1415.2583333333334,V,73.46938775510205
2066,509717,1415.8805555555555,N,96.42857142857143
2067,509948,1416.5222222222221,N,93.5064935064935
2068,510163,1417.1194444444445,N,100.46511627906978
2069,510407,1417.7972222222222,N,88.52459016393442
2070,510686,1418.5722222222223,N,77.41935483870968
2071,510948,1419.3,N,82.44274809160305
2072,511200,1420.0,N,85.71428571428572
2073,511414,1420.5944444444444,N,100.93457943925233
2074,511629,1421.1916666666666,N,100.46511627906978
2075,511858,1421.8277777777778,N,94.3231441048035
2076,512050,1422.361111111111,N,112.5
2077,512220,1422.8333333333333,V,127.05882352941177
2078,512573,1423.8138888888889,N,61.18980169971672
2079,512771,1424.3638888888888,V,109.09090909090908
2080,513066,1425.1833333333334,N,73.22033898305085
2081,513253,1425.7027777777778,V,115.50802139037432
2082,513524,1426.4555555555555,N,79.70479704797049
2083,513735,1427.0416666666667,V,102.3696682464455
2084,514022,1427.838888888889,N,75.26132404181185
2085,514214,1428.3722222222223,V,112.5
2086,514481,1429.1138888888888,N,80.89887640449437
2087,514676,1429.6555555555556,V,110.76923076923077
2088,514969,1430.4694444444444,N,73.72013651877133
2089,515172,1431.0333333333333,V,106.4039408866995
2090,515473,1431.8694444444445,N,71.76079734219269
2091,515682,1432.45,V,103.34928229665071
2092,515935,1433.1527777777778,N,85.37549407114625
2093,516110,1433.638888888889,V,123.42857142857143
2094,516368,1434.3555555555556,N,83.72093023255813
2095,516578,1434.9388888888889,V,102.85714285714285
2096,516894,1435.8166666666666,N,68.35443037974683
2097,517103,1436.3972222222221,V,103.34928229665071
2098,517404,1437.2333333333333,N,71.76079734219269
2099,517610,1437.8055555555557,V,104.85436893203884
2100,517887,1438.575,N,77.9783393501805
2101,518060,1439.0555555555557,V,124.85549132947976
2102,518342,1439.838888888889,N,76.59574468085107
2103,518547,1440.4083333333333,V,105.3658536585366
2104,518839,1441.2194444444444,N,73.97260273972603
2105,519047,1441.7972222222222,V,103.84615384615385
2106,519341,1442.6138888888888,N,73.46938775510205
2107,519555,1443.2083333333333,V,100.93457943925233
2108,519868,1444.0777777777778,N,69.00958466453675
2109,520063,1444.6194444444445,V,110.76923076923077
2110,520347,1445.4083333333333,N,76.05633802816902
2111,520527,1445.9083333333333,V,120.0
2112,520786,1446.6277777777777,N,83.3976833976834
2113,520988,1447.1888888888889,V,106.93069306930693
2114,521299,1448.0527777777777,N,69.45337620578778
2115,521515,1448.6527777777778,V,100.0
2116,521848,1449.5777777777778,N,64.86486486486486
2117,522036,1450.1,V,114.89361702127658
2118,522311,1450.8638888888888,N,78.54545454545455
2119,522494,1451.3722222222223,V,118.03278688524591
2120,522792,1452.2,N,72.48322147651007
2121,522995,1452.763888888889,V,106.4039408866995
2122,523310,1453.638888888889,N,68.57142857142857
2123,523515,1454.2083333333333,V,105.3658536585366
2124,523816,1455.0444444444445,N,71.76079734219269
2125,524020,1455.611111111111,V,105.88235294117648
2126,524289,1456.3583333333333,N,80.29739776951672
2127,524487,1456.9083333333333,V,109.09090909090908
2128,524795,1457.763888888889,N,70.12987012987013
2129,524976,1458.2666666666667,V,119.33701657458563
2130,525264,1459.0666666666666,N,75.0
2131,525455,1459.5972222222222,V,113.08900523560209
2132,525766,1460.4611111111112,N,69.45337620578778
2133,525996,1461.1,V,93.91304347826087
2134,526298,1461.9388888888889,N,71.52317880794702
2135,526487,1462.463888888889,V,114.28571428571428
2136,526740,1463.1666666666667,N,85.37549407114625
2137,526924,1463.6777777777777,V,117.3913043478261
2138,527194,1464.4277777777777,N,80.0
2139,527396,1464.9888888888888,V,106.93069306930693
2140,527694,1465.8166666666666,N,72.48322147651007
2141,527918,1466.4388888888889,V,96.42857142857143
2142,528215,1467.263888888889,N,72.72727272727273
2143,528398,1467.7722222222221,V,118.03278688524591
2144,528677,1468.5472222222222,N,77.41935483870968
2145,528887,1469.1305555555555,V,102.85714285714285
2146,529157,1469.8805555555555,N,80.0
2147,529353,1470.425,V,110.20408163265307
2148,529618,1471.161111111111,N,81.50943396226414
2149,529824,1471.7333333333333,V,104.85436893203884
2150,530110,1472.5277777777778,N,75.52447552447553
2151,530298,1473.05,V,114.89361702127658
2152,530595,1473.875,N,72.72727272727273
2153,530806,1474.4611111111112,V,102.3696682464455
2154,531067,1475.1861111111111,N,82.75862068965517
2155,531250,1475.6944444444443,V,118.03278688524591
2156,531497,1476.3805555555555,N,87.4493927125506
2157,531693,1476.925,V,110.20408163265307
2158,532004,1477.7888888888888,N,69.45337620578778
2159,532212,1478.3666666666666,V,103.84615384615385
2160,532524,1479.2333333333333,N,69.23076923076923
2161,532710,1479.75,V,116.1290322580645
2162,532905,1480.2916666666667,V,110.76923076923077
2163,533195,1481.0972222222222,N,74.48275862068965
2164,533426,1481.7388888888888,N,93.5064935064935
2165,533623,1482.286111111111,V,109.6446700507614
2166,533912,1483.088888888889,N,74.74048442906575
2167,534156,1483.7666666666667,N,88.52459016393442
2168,534389,1484.4138888888888,N,92.7038626609442
2169,534625,1485.0694444444443,N,91.52542372881356
2170,534894,1485.8166666666666,N,80.29739776951672
2171,535149,1486.525,N,84.70588235294117
2172,535385,1487.1805555555557,N,91.52542372881356
2173,535600,1487.7777777777778,N,100.46511627906978
2174,535831,1488.4194444444445,N,93.5064935064935
2175,536076,1489.1,N,88.16326530612244
2176,536316,1489.7666666666667,N,90.0
2177,536584,1490.5111111111112,N,80.59701492537313
2178,536857,1491.2694444444444,N,79.12087912087912
2179,537060,1491.8333333333333,A,106.4039408866995
2180,537318,1492.55,N,83.72093023255813
2181,537499,1493.0527777777777,V,119.33701657458563
2182,537809,1493.9138888888888,N,69.6774193548387
2183,538010,1494.4722222222222,V,107.46268656716417
2184,538197,1494.9916666666666,V,115.50802139037432
2185,538432,1495.6444444444444,V,91.91489361702128
2186,538840,1496.7777777777778,N,52.94117647058824
2187,539024,1497.2888888888888,V,117.3913043478261
2188,539326,1498.1277777777777,N,71.52317880794702
2189,539554,1498.7611111111112,N,94.73684210526316
2190,539817,1499.4916666666666,N,82.12927756653993
2191,540013,1500.036111111111,V,110.20408163265307
2192,540292,1500.8111111111111,N,77.41935483870968
2193,540472,1501.3111111111111,V,120.0
2194,540779,1502.1638888888888,N,70.35830618892508
2195,541004,1502.7888888888888,V,96.0
2196,541325,1503.6805555555557,N,67.28971962616822
2197,541523,1504.2305555555556,V,109.09090909090908
2198,541797,1504.9916666666666,N,78.83211678832117
2199,541977,1505.4916666666666,V,120.0
2200,542264,1506.2888888888888,N,75.26132404181185
2201,542442,1506.7833333333333,V,121.34831460674157
2202,542769,1507.6916666666666,N,66.05504587155963
2203,543069,1508.525,N,72.0
2204,543337,1509.2694444444444,N,80.59701492537313
2205,543585,1509.9583333333333,N,87.09677419354838
2206,543795,1510.5416666666667,A,102.85714285714285
2207,544063,1511.286111111111,N,80.59701492537313
2208,544337,1512.0472222222222,N,78.83211678832117
2209,544601,1512.7805555555556,N,81.81818181818183
2210,544843,1513.4527777777778,N,89.25619834710743
2211,545105,1514.1805555555557,N,82.44274809160305
2212,545344,1514.8444444444444,V,90.3765690376569
2213,545654,1515.7055555555555,N,69.6774193548387
2214,545854,1516.2611111111112,V,108.0
2215,546235,1517.3194444444443,N,56.69291338582677
2216,546421,1517.8361111111112,V,116.1290322580645
2217,546734,1518.7055555555555,N,69.00958466453675
2218,547019,1519.4972222222223,N,75.78947368421053
2219,547316,1520.3222222222223,N,72.72727272727273
2220,547593,1521.0916666666667,N,77.9783393501805
2221,547845,1521.7916666666667,N,85.71428571428572
2222,548093,1522.4805555555556,N,87.09677419354838
2223,548298,1523.05,A,105.3658536585366
2224,548531,1523.6972222222223,A,92.7038626609442
2225,548877,1524.6583333333333,N,62.42774566473988
2226,549126,1525.35,V,86.74698795180723
2227,549292,1525.8111111111111,V,130.12048192771084
2228,549742,1527.0611111111111,N,48.0
2229,549925,1527.5694444444443,V,118.03278688524591
2230,550323,1528.675,N,54.27135678391959
2231,550591,1529.4194444444445,N,80.59701492537313
2232,550751,1529.8638888888888,V,135.0
2233,551103,1530.8416666666667,N,61.36363636363637
2234,551298,1531.3833333333334,V,110.76923076923077
2235,551664,1532.4,N,59.016393442622956
2236,551953,1533.2027777777778,N,74.74048442906575
2237,552174,1533.8166666666666,V,97.73755656108597
2238,552471,1534.6416666666667,N,72.72727272727273
2239,552654,1535.15,V,118.03278688524591
2240,552931,1535.9194444444445,N,77.9783393501805
2241,553135,1536.486111111111,V,105.88235294117648
2242,553328,1537.0222222222221,V,111.91709844559585
2243,553733,1538.1472222222221,N,53.333333333333336
2244,553927,1538.6861111111111,V,111.34020618556701
2245,554238,1539.55,N,69.45337620578778
2246,554445,1540.125,V,104.34782608695653
2247,554709,1540.8583333333333,N,81.81818181818183
2248,554898,1541.3833333333334,V,114.28571428571428
2249,555244,1542.3444444444444,N,62.42774566473988
2250,555427,1542.8527777777779,V,118.03278688524591
2251,555739,1543.7194444444444,N,69.23076923076923
2252,555949,1544.3027777777777,V,102.85714285714285
2253,556309,1545.3027777777777,N,60.0
2254,556522,1545.8944444444444,V,101.40845070422534
2255,556843,1546.786111111111,N,67.28971962616822
2256,557014,1547.2611111111112,V,126.31578947368422
2257,557303,1548.0638888888889,N,74.74048442906575
2258,557505,1548.625,V,106.93069306930693
2259,557855,1549.5972222222222,N,61.714285714285715
2260,558065,1550.1805555555557,V,102.85714285714285
2261,558428,1551.1888888888889,N,59.50413223140496
2262,558673,1551.8694444444445,N,88.16326530612244
2263,558845,1552.3472222222222,V,125.5813953488372
2264,559178,1553.2722222222221,N,64.86486486486486
2265,559391,1553.8638888888888,V,101.40845070422534
2266,559696,1554.7111111111112,N,70.81967213114754
2267,559903,1555.286111111111,V,104.34782608695653
2268,560225,1556.1805555555557,N,67.0807453416149
2269,560495,1556.9305555555557,N,80.0
2270,560700,1557.5,V,105.3658536585366
2271,561075,1558.5416666666667,N,57.599999999999994
2272,561279,1559.1083333333333,V,105.88235294117648
2273,561636,1560.1,N,60.50420168067227
2274,561819,1560.6083333333333,V,118.03278688524591
2275,562184,1561.6222222222223,N,59.178082191780824
2276,562526,1562.5722222222223,N,63.15789473684211
2277,562835,1563.4305555555557,N,69.90291262135922
2278,563115,1564.2083333333333,N,77.14285714285714
2279,563376,1564.9333333333334,N,82.75862068965517
2280,563646,1565.6833333333334,N,80.0
2281,563902,1566.3944444444444,N,84.375
2282,564174,1567.15,N,79.41176470588235
2283,564476,1567.9888888888888,N,71.52317880794702
2284,564765,1568.7916666666667,N,74.74048442906575
2285,565028,1569.5222222222221,N,82.12927756653993
2286,565290,1570.25,N,82.44274809160305
2287,565517,1570.8805555555555,A,95.15418502202644
2288,565874,1571.8722222222223,N,60.50420168067227
2289,566073,1572.425,V,108.54271356783919
2290,566428,1573.411111111111,N,60.84507042253521
2291,566636,1573.9888888888888,V,103.84615384615385
2292,567028,1575.0777777777778,N,55.102040816326536
2293,567264,1575.7333333333333,V,91.52542372881356
2294,567602,1576.6722222222222,N,63.905325443786985
2295,567819,1577.275,V,99.53917050691244
2296,567948,1577.6333333333334,V,167.44186046511626
2297,568394,1578.8722222222223,N,48.4304932735426
2298,568631,1579.5305555555556,V,91.13924050632912
2299,568957,1580.4361111111111,V,66.25766871165644
2300,569251,1581.2527777777777,N,73.46938775510205
2301,569505,1581.9583333333333,N,85.03937007874015
2302,569758,1582.661111111111,N,85.37549407114625
2303,569992,1583.3111111111111,N,92.3076923076923
2304,570239,1583.9972222222223,N,87.4493927125506
2305,570499,1584.7194444444444,N,83.07692307692308
2306,570754,1585.4277777777777,N,84.70588235294117
2307,570967,1586.0194444444444,V,101.40845070422534
2308,571238,1586.7722222222221,N,79.70479704797049
2309,571449,1587.3583333333333,V,102.3696682464455
2310,571788,1588.3,N,63.716814159292035
2311,571979,1588.8305555555555,V,113.08900523560209
2312,572260,1589.611111111111,N,76.86832740213524
2313,572482,1590.2277777777779,N,97.29729729729729
2314,572744,1590.9555555555555,N,82.44274809160305
2315,572946,1591.5166666666667,V,106.93069306930693
2316,573266,1592.4055555555556,N,67.5
2317,573488,1593.0222222222221,V,97.29729729729729
2318,573867,1594.075,N,56.992084432717675
2319,574040,1594.5555555555557,V,124.85549132947976
2320,574382,1595.5055555555555,N,63.15789473684211
2321,574581,1596.0583333333334,V,108.54271356783919
2322,574943,1597.0638888888889,N,59.668508287292816
2323,575224,1597.8444444444444,N,76.86832740213524
2324,575497,1598.6027777777779,N,79.12087912087912
2325,575785,1599.4027777777778,N,75.0
2326,576035,1600.0972222222222,N,86.4
2327,576289,1600.8027777777777,N,85.03937007874015
2328,576548,1601.5222222222221,N,83.3976833976834
2329,576783,1602.175,N,91.91489361702128
2330,577016,1602.8222222222223,N,92.7038626609442
2331,577228,1603.411111111111,A,101.88679245283019
2332,577535,1604.263888888889,N,70.35830618892508
2333,577784,1604.9555555555555,V,86.74698795180723
2334,578211,1606.1416666666667,N,50.585480093676814
2335,578387,1606.6305555555555,V,122.72727272727273
2336,578739,1607.6083333333333,N,61.36363636363637
2337,578917,1608.1027777777779,V,121.34831460674157
2338,579264,1609.0666666666666,N,62.247838616714695
2339,579521,1609.7805555555556,V,84.04669260700389
2340,579835,1610.6527777777778,N,68.78980891719745
2341,580104,1611.4,N,80.29739776951672
2342,580356,1612.1,N,85.71428571428572
2343,580627,1612.8527777777779,N,79.70479704797049
2344,580854,1613.4833333333333,N,95.15418502202644
2345,581132,1614.2555555555555,N,77.6978417266187
2346,581405,1615.013888888889,N,79.12087912087912
2347,581679,1615.775,N,78.83211678832117
2348,581957,1616.5472222222222,N,77.6978417266187
2349,582245,1617.3472222222222,N,75.0
2350,582531,1618.1416666666667,N,75.52447552447553
2351,582734,1618.7055555555555,A,106.4039408866995
2352,583082,1619.6722222222222,N,62.06896551724138
2353,583259,1620.1638888888888,V,122.03389830508475
2354,583664,1621.2888888888888,N,53.333333333333336
2355,583882,1621.8944444444444,V,99.08256880733946
2356,584303,1623.0638888888889,N,51.30641330166271
2357,584583,1623.8416666666667,N,77.14285714285714
2358,584766,1624.35,V,118.03278688524591
2359,585105,1625.2916666666667,N,63.716814159292035
2360,585325,1625.9027777777778,V,98.18181818181817
2361,585677,1626.8805555555555,N,61.36363636363637
2362,585968,1627.6888888888889,N,74.22680412371133
2363,586252,1628.4777777777779,N,76.05633802816902
2364,586525,1629.236111111111,N,79.12087912087912
2365,586765,1629.9027777777778,V,90.0
2366,586959,1630.4416666666666,V,111.34020618556701
2367,587348,1631.5222222222221,N,55.52699228791774
2368,587515,1631.986111111111,V,129.34131736526945
2369,587837,1632.8805555555555,N,67.0807453416149
2370,588036,1633.4333333333334,V,108.54271356783919
2371,588384,1634.4,N,62.06896551724138
2372,588607,1635.0194444444444,V,96.8609865470852
2373,588916,1635.8777777777777,N,69.90291262135922
2374,589183,1636.6194444444445,N,80.89887640449437
2375,589410,1637.25,N,95.15418502202644
2376,589659,1637.9416666666666,N,86.74698795180723
2377,589901,1638.6138888888888,N,89.25619834710743
2378,590185,1639.4027777777778,N,76.05633802816902
2379,590457,1640.1583333333333,N,79.41176470588235
2380,590722,1640.8944444444444,N,81.50943396226414
2381,590946,1641.5166666666667,A,96.42857142857143
2382,591296,1642.4888888888888,N,61.714285714285715
2383,591498,1643.05,V,106.93069306930693
2384,591857,1644.0472222222222,N,60.16713091922006
2385,592038,1644.55,V,119.33701657458563
2386,592396,1645.5444444444445,N,60.33519553072625
2387,592600,1646.111111111111,V,105.88235294117648
2388,593004,1647.2333333333333,N,53.46534653465346
2389,593289,1648.025,N,75.78947368421053
2390,593542,1648.7277777777779,N,85.37549407114625
2391,593762,1649.338888888889,N,98.18181818181817
2392,594013,1650.036111111111,N,86.05577689243029
2393,594247,1650.6861111111111,N,92.3076923076923
2394,594510,1651.4166666666667,N,82.12927756653993
2395,594797,1652.213888888889,N,75.26132404181185
2396,595040,1652.888888888889,N,88.88888888888889
2397,595324,1653.6777777777777,N,76.05633802816902
2398,595554,1654.3166666666666,N,93.91304347826087
2399,595796,1654.9888888888888,N,89.25619834710743
2400,596061,1655.725,N,81.50943396226414
2401,596307,1656.4083333333333,N,87.80487804878048
2402,596532,1657.0333333333333,A,96.0
2403,596881,1658.0027777777777,N,61.891117478510026
2404,597097,1658.6027777777779,V,100.0
2405,597479,1659.6638888888888,N,56.544502617801044
2406,597678,1660.2166666666667,V,108.54271356783919
2407,598039,1661.2194444444444,N,59.83379501385041
2408,598256,1661.8222222222223,V,99.53917050691244
2409,598558,1662.661111111111,N,71.52317880794702
2410,598863,1663.5083333333334,N,70.81967213114754
